label,associatedSequences,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,identifiedBy,decimalLatitude,decimalLongitude,country,stateProvince,waterBody,eventDate,verbatimLocality,recordedBy
MG752841,MG752841.1,PTG1318,23450,MPEG,ICT,PreservedSpecimen,Other material,"Tometes camunani Andrade, Giarrizzo & Jégu 2013",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,camunani,species,NA,"Andrade, M.",-0.77139,-56.8708,Brazil,Pará,Trombetas,NA,"Brasil, Pará, Oriximiná, Rio Trombetas, Enseada",Marcelo Andrade
MG752842,MG752842.1,PTG1388,23445,MPEG,ICT,PreservedSpecimen,Other material,"Tometes camunani Andrade, Giarrizzo & Jégu 2013",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,camunani,species,NA,"Andrade, M.",-0.82722,-56.9578,Brazil,Pará,Trombetas,NA,"Brasil, Pará, Oriximiná, Rio Trombetas, Enseada",Marcelo Andrade
MG752843,MG752843.1,11556,46298,INPA,ICT,PreservedSpecimen,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-23,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752844,MG752844.1,11557,46298,INPA,ICT,PreservedSpecimen,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-23,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752845,MG752845.1,11558,11558,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-23,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752846,MG752846.1,11559,11559,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-23,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752847,MG752847.1,11595,46298,INPA,ICT,PreservedSpecimen,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-24,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752848,MG752848.1,11614,46298,INPA,ICT,PreservedSpecimen,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-25,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752849,MG752849.1,11619,46298,INPA,ICT,PreservedSpecimen,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",-4.55244,-56.28869,Brazil,Pará,Tapajós,2012-11-25,rio Tapajós a montante das corredeiras de São Luis do Tapajós,Valeria Machado
MG752850,MG752850.1,15371,15371,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-5.20825,-56.93144,Brazil,Pará,Tapajós,2015-10-08,Com. Machado - rio Tapajós,Valeria Machado
MG752851,MG752851.1,15408,15408,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-5.20825,-56.93144,Brazil,Pará,Tapajós,2015-10-13,Com. Machado - rio Tapajós,Valeria Machado
MG752852,MG752852.1,15409,15409,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-5.20825,-56.93144,Brazil,Pará,Tapajós,2015-10-13,Com. Machado - rio Tapajós,Valeria Machado
MG752853,MG752853.1,15410,15410,UFAM,CTGA,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Machado, V.",-5.20825,-56.93144,Brazil,Pará,Tapajós,2015-10-13,Com. Machado - rio Tapajós,Valeria Machado
MG752854,MG752854.1,TJ01,TJ01,UFAM,LEGAL,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",NA,NA,Brazil,Pará,Tapajós,NA,rio Tapajós,Marcelo Andrade
MG752855,MG752855.1,TJ02,TJ02,UFAM,LEGAL,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",NA,NA,Brazil,Pará,Tapajós,NA,rio Tapajós,Marcelo Andrade
MG752856,MG752856.1,TJ03,TJ03,UFAM,LEGAL,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",NA,NA,Brazil,Pará,Tapajós,NA,rio Tapajós,Marcelo Andrade
MG752857,MG752857.1,TJ04,TJ04,UFAM,LEGAL,MaterialSample,Other material,Tometes sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,NA,genus,sp.,"Andrade, M.",NA,NA,Brazil,Pará,Tapajós,NA,rio Tapajós,Marcelo Andrade
MG752858,MG752858.1,3086,3086,UFAM,CTGA,MaterialSample,Other material,"Tometes siderocarajensis Andrade, Machado, Jégu, Farias & Giarrizzo 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,NA,"Zuanon, J.",-5.46001,-48.34394,Brazil,Tocantins,Araguaia,2009-09-14,r. Araguaia /Jusante de AHE-SI/Araguatins/TO,Natasha Verdasca
MG752859,MG752859.1,3362,3362,UFAM,CTGA,MaterialSample,Other material,"Tometes siderocarajensis Andrade, Machado, Jégu, Farias & Giarrizzo 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,NA,"Zuanon, J.",-5.61084,-48.13106,Brazil,Pará,Araguaia,2009-09-16,Araguatins,Natasha Verdasca
MG752860,MG752860.1,1050301,1935,GEA,NA,PreservedSpecimen,Other material,"Tometes siderocarajensis Andrade, Machado, Jégu, Farias & Giarrizzo 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,NA,"Andrade, M.",-5.84227,-50.44416,Brazil,Pará,Tocantins,2009-12-17,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade
MG752861,MG752861.1,1050361,1935,GEA,NA,PreservedSpecimen,Other material,"Tometes siderocarajensis Andrade, Machado, Jégu, Farias & Giarrizzo 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,NA,"Andrade, M.",-5.84227,-50.44416,Brazil,Pará,Tocantins,2009-12-17,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade
MG752862,MG752862.1,15212,23278,INPA,ICT,PreservedSpecimen,Other material,"Utiaritichthys longidorsalis Jégu, de Morais & Santos 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Utiaritichthys,longidorsalis,species,NA,"Andrade, M.",-10.1695,-59.46619,Brazil,Mato Grosso,Aripuanã,2014-12-14,Montante da cachoeira de Dardanelos - MT,Valeria Machado
MG752863,MG752863.1,15213,15213,UFAM,CTGA,MaterialSample,Other material,"Utiaritichthys longidorsalis Jégu, de Morais & Santos 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Utiaritichthys,longidorsalis,species,NA,"Andrade, M.",-10.1695,-59.46619,Brazil,Mato Grosso,Aripuanã,2014-12-14,Montante da cachoeira de Dardanelos - MT,Valeria Machado
MG752864,MG752864.1,15215,56737,INPA,ICT,PreservedSpecimen,Other material,"Utiaritichthys longidorsalis Jégu, de Morais & Santos 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Utiaritichthys,longidorsalis,species,NA,"Andrade, M.",-10.1695,-59.46619,Brazil,Mato Grosso,Aripuanã,2014-12-14,Montante da cachoeira de Dardanelos - MT,Valeria Machado
MG752865,MG752865.1,15219,56737,INPA,ICT,PreservedSpecimen,Other material,"Utiaritichthys longidorsalis Jégu, de Morais & Santos 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Utiaritichthys,longidorsalis,species,NA,"Andrade, M.",-10.1695,-59.46619,Brazil,Mato Grosso,Aripuanã,2014-12-14,Montante da cachoeira de Dardanelos - MT,Valeria Machado
MG752866,MG752866.1,15220,15220,UFAM,CTGA,MaterialSample,Other material,"Utiaritichthys longidorsalis Jégu, de Morais & Santos 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Utiaritichthys,longidorsalis,species,NA,"Andrade, M.",-10.1695,-59.46619,Brazil,Mato Grosso,Aripuanã,2014-12-14,Montante da cachoeira de Dardanelos - MT,Valeria Machado
MG911766,MG911766.1,NA,IIAP-CIIAP-00856-1,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-3.38,-73.11,Peru,NA,NA,2015-11-19,Peru,Mayra Flores
MG911767,MG911767.1,NA,IIAP-CIIAP-00856-2,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-3.38,-73.11,Peru,NA,NA,2016-01-07,Peru,Mayra Flores
MG911768,MG911768.1,NA,IIAP-CIIAP-00856-3,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-3.38,-73.11,Peru,NA,NA,2015-11-19,Peru,Mayra Flores
MH411315,MH411315.1,NA,IIAP-CIIAP-01040-1,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-6.06,-74.88,Peru,NA,NA,2015-09-14,Peru,Mayra Flores
MH411316,MH411316.1,NA,IIAP-CIIAP-01040-2,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-6.06,-74.88,Peru,NA,NA,2015-09-14,Peru,Mayra Flores
MH411317,MH411317.1,NA,IIAP-CIIAP-01040-3,NA,NA,NA,NA,Myloplus schomburgkii (Jardine 1841),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,NA,NA,-6.06,-74.88,Peru,NA,NA,2015-09-14,Peru,Mayra Flores
MN702885,MN702885.1,2682,2682,UFAM,CTGA,MaterialSample,Other material,Myloplus arnoldi Ahl 1936,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,NA,"Machado, V.",-0.5435,-52.68033,Brazil,Amapá,Jari,2006-11-14,"Jari various locations upriver from Communidade Iratapuru, above the cachoeiras on the Jari",Valeria Machado
MN702886,MN702886.1,2683,2683,UFAM,CTGA,MaterialSample,Other material,Myloplus arnoldi Ahl 1936,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,NA,"Machado, V.",-0.5435,-52.68033,Brazil,Amapá,Jari,2006-11-14,"Jari various locations upriver from Communidade Iratapuru, above the cachoeiras on the Jari",Valeria Machado
MN702887,MN702887.1,16866,58915,INPA,ICT,PreservedSpecimen,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702888,MN702888.1,15586,15586,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Bastos, D.",-0.989113,-62.8892,Brazil,Amazonas,Negro,2016-04-16,rio Negro near Barcelos city,Douglas Bastos
MN702889,MN702889.1,17420,17420,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702890,MN702890.1,17308,17308,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",3.352163,-61.4572,Brazil,Roraima,Uraricoera,2018-11-03,"Furo Apuí, rio Uraricoera",Valéria Machado
MN702891,MN702891.1,17492,58914,INPA,ICT,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.335762,-70.23235,Brazil,Amazonas,Javari,2018-10-27,"North Watchtower, rio Javari, alto Solimões",Valéria Machado
MN702892,MN702892.1,17493,58914,INPA,ICT,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.335762,-70.23235,Brazil,Amazonas,Javari,2018-10-27,"North Watchtower, rio Javari, alto Solimões",Valéria Machado
MN702893,MN702893.1,17494,58914,INPA,ICT,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.335762,-70.23235,Brazil,Amazonas,Javari,2018-10-27,"North Watchtower, rio Javari, alto Solimões",Valéria Machado
MN702894,MN702894.1,17414,17414,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702895,MN702895.1,17415,17415,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702896,MN702896.1,17416,17416,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702897,MN702897.1,17417,17417,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702898,MN702898.1,17418,17418,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702899,MN702899.1,17419,17419,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702900,MN702900.1,17421,17421,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-2.85215,-66.94056,Brazil,Amazonas,Jutaí,2018-09-09,"Lago Copatana, rio Jutaí",Valéria Machado
MN702901,MN702901.1,16868,58915,INPA,ICT,PreservedSpecimen,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702902,MN702902.1,16869,58915,INPA,ICT,PreservedSpecimen,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702903,MN702903.1,16865,58915,INPA,ICT,PreservedSpecimen,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702904,MN702904.1,15580,15580,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",-0.989113,-62.8892,Brazil,Amazonas,Negro,2016-04-14,rio Negro near Barcelos city,Douglas Bastos
MN702905,MN702905.1,17153,17153,UFAM,CTGA,MaterialSample,Other material,"Myloplus nigrolineatus Ota, Machado, Collins, Andrade, Farias & Hrbek 2019",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,nigrolineatus,species,NA,"Machado, V.",1.553389,-61.25744,Brazil,Roraima,Branco,2018-10-30,"Igarapé Ajaraní, ESEC Niquiá, rio Branco",Valéria Machado
MN702906,MN702906.1,2152,2152,UFAM,CTGA,MaterialSample,Other material,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,"Machado, V.",-0.5435,-52.68033,Brazil,Amapá,Jari,2006-11-15,"Jari various locations upriver from Communidade Iratapuru, above the cachoeiras on the Jari",Valeria Machado
MN702907,MN702907.1,16863,16863,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702908,MN702908.1,16864,16864,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702909,MN702909.1,16867,16867,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",-4.819638,-66.84684,Brazil,Amazonas,Juruá,2018-03-01,"Lago Pauapixuna, Carauari",Valéria Machado
MN702910,MN702910.1,17368,17368,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",3.55374,-61.62419,Brazil,Roraima,Uraricoera,NA,Furo Santa Rosa,Valéria Machado
MN702911,MN702911.1,17393,17393,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",3.55374,-61.62419,Brazil,Roraima,Uraricoera,NA,Furo Santa Rosa,Valéria Machado
MN702912,MN702912.1,17399,17399,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",3.55374,-61.62419,Brazil,Roraima,Uraricoera,NA,Furo Santa Rosa,Valéria Machado
MN702913,MN702913.1,17402,17402,UFAM,CTGA,MaterialSample,Other material,Myloplus sp.,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,NA,genus,sp.,"Machado, V.",3.55374,-61.62419,Brazil,Roraima,Uraricoera,NA,Furo Santa Rosa,Valéria Machado
MZ050817,MZ050817.1,NA,SU08-299,NA,NA,NA,NA,Prosomyleus rhomboidalis (Cuvier 1818),Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Prosomyleus,rhomboidalis,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-28,"Suriname: Sipaliwini, Tapanahony River, Paloemeu River, Weyu Camp",Covain R. et al.
MZ050826,MZ050826.1,NA,PAG-6235,NA,NA,NA,NA,Paramyloplus ternetzi Norman 1929,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Paramyloplus,ternetzi,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
MZ050837,MZ050837.1,NA,SU08-1262-1,NA,NA,NA,NA,"Tometes lebaili Jégu, Keith & Belmont-Jégu 2002",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,lebaili,species,NA,Raphael Covain,3.1983,-55.4075,Suriname,Sipaliwini,Maroni,2008-10-29,"Suriname: Sipaliwini, Sipaliwini, Paloemeu River, Wayu Camp",Covain R. et al.
MZ050848,MZ050848.1,NA,PAG-0004,NA,NA,NA,NA,"Tometes lebaili Jégu, Keith & Belmont-Jégu 2002",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,lebaili,species,NA,Raphael Covain,3.8055,-54.1616,French Guiana,Maripasoula,Maroni,NA,"French Guiana: Maripasoula, Maroni River, Papa#Ochton",Parc Amazonien de Guyane
